stairdown,6.82E+14, ACC,0.229843,1.034295,7.776367
stairdown,6.82E+14, ACC,0.191536,0.804452,8.695741
stairdown,6.82E+14, ACC,-0.153229,0.727837,9.730036
stairdown,6.82E+14, ACC,-0.191536,0.804452,10.0748
stairdown,6.82E+14, ACC,-0.153229,0.995988,9.998186
stairdown,6.82E+14, ACC,-0.306458,0.842759,10.534488
stairdown,6.82E+14, ACC,-0.612916,0.612916,11.070788
stairdown,6.82E+14, ACC,-0.268151,0.766145,11.224017
stairdown,6.82E+14, ACC,0.383072,1.647211,10.228029
stairdown,6.82E+14, ACC,-0.612916,2.221819,9.232041
stairdown,6.82E+14, ACC,-1.915361,1.37906,10.381259
stairdown,6.82E+14, ACC,-1.762132,0.42138,13.024457
stairdown,6.82E+14, ACC,-0.612916,-0.383072,12.947843
stairdown,6.82E+14, ACC,-0.344765,0.076614,10.687716
stairdown,6.82E+14, ACC,-0.42138,1.225831,8.619126
stairdown,6.82E+14, ACC,-0.612916,2.030283,6.818686
stairdown,6.82E+14, ACC,-0.42138,1.915361,6.129156
stairdown,6.82E+14, ACC,-0.153229,1.762132,7.04853
stairdown,6.82E+14, ACC,-0.229843,1.532289,8.312668
stairdown,6.82E+14, ACC,-0.536301,1.11091,8.963891
stairdown,6.82E+14, ACC,-0.766145,1.225831,8.465898
stairdown,6.82E+14, ACC,-1.034295,1.915361,6.895301
stairdown,6.82E+14, ACC,-0.842759,2.48997,5.93762
stairdown,6.82E+14, ACC,-0.727837,1.915361,6.359
stairdown,6.82E+14, ACC,-0.459687,0.881066,7.469909
stairdown,6.82E+14, ACC,-0.42138,0.536301,8.236053
stairdown,6.82E+14, ACC,-0.383072,1.11091,7.699753
stairdown,6.82E+14, ACC,-0.229843,1.570596,6.856994
stairdown,6.82E+14, ACC,-0.114922,1.532289,7.661446
stairdown,6.82E+14, ACC,0.153229,1.149217,9.500193
stairdown,6.82E+14, ACC,0.076614,0.842759,10.764331
stairdown,6.82E+14, ACC,-0.229843,1.455675,11.262324
stairdown,6.82E+14, ACC,-0.919373,1.953669,11.453861
stairdown,6.82E+14, ACC,-1.37906,1.608904,12.832921
stairdown,6.82E+14, ACC,-0.881066,1.187524,14.020445
stairdown,6.82E+14, ACC,0.268151,1.493982,12.411542
stairdown,6.82E+14, ACC,0.612916,1.685518,10.419566
stairdown,6.82E+14, ACC,0.153229,1.570596,11.070788
stairdown,6.82E+14, ACC,0.114922,1.264138,11.87524
stairdown,6.82E+14, ACC,0.344765,1.187524,11.645397
stairdown,6.82E+14, ACC,0.344765,1.532289,9.998186
stairdown,6.82E+14, ACC,0.076614,1.991976,8.00621
stairdown,6.82E+14, ACC,-0.076614,2.06859,7.469909
stairdown,6.82E+14, ACC,-0.191536,1.80044,8.619126
stairdown,6.82E+14, ACC,-0.191536,1.417367,9.959879
stairdown,6.82E+14, ACC,-0.344765,1.11091,10.266336
stairdown,6.82E+14, ACC,-0.344765,0.919373,8.657434
stairdown,6.82E+14, ACC,-0.383072,1.417367,6.780379
stairdown,6.82E+14, ACC,-0.42138,1.877054,5.899313
stairdown,6.82E+14, ACC,-0.229843,1.953669,6.665458
stairdown,6.82E+14, ACC,0.268151,1.647211,7.354988
stairdown,6.82E+14, ACC,0.459687,1.493982,6.971915
stairdown,6.82E+14, ACC,0.191536,1.915361,6.703765
stairdown,6.82E+14, ACC,-0.268151,2.06859,8.121132
stairdown,6.82E+14, ACC,-0.42138,1.915361,9.500193
stairdown,6.82E+14, ACC,-0.191536,1.647211,9.80665
stairdown,6.82E+14, ACC,-0.038307,1.723825,9.730036
stairdown,6.82E+14, ACC,0.191536,1.762132,9.768343
stairdown,6.82E+14, ACC,-0.42138,1.647211,10.726024
stairdown,6.82E+14, ACC,-1.072602,1.37906,12.334928
stairdown,6.82E+14, ACC,-0.804452,1.417367,12.947843
stairdown,6.82E+14, ACC,-0.306458,1.685518,10.840945
stairdown,6.82E+14, ACC,-0.957681,0.957681,9.768343
stairdown,6.82E+14, ACC,-1.302446,0.612916,11.262324
stairdown,6.82E+14, ACC,-0.881066,0.919373,12.564771
stairdown,6.82E+14, ACC,-0.42138,0.957681,11.18571
stairdown,6.82E+14, ACC,-0.42138,1.187524,9.5385
stairdown,6.82E+14, ACC,-0.68953,1.608904,8.657434
stairdown,6.82E+14, ACC,-0.766145,2.030283,8.848969
stairdown,6.82E+14, ACC,-0.766145,1.953669,9.308656
stairdown,6.82E+14, ACC,-0.804452,1.723825,9.576807
stairdown,6.82E+14, ACC,-0.881066,1.340753,9.270349
stairdown,6.82E+14, ACC,-0.957681,1.302446,8.580819
stairdown,6.82E+14, ACC,-0.957681,1.493982,7.508216
stairdown,6.82E+14, ACC,-0.651223,1.80044,6.167464
stairdown,6.82E+14, ACC,-0.497994,1.991976,5.439626
stairdown,6.82E+14, ACC,-0.383072,1.877054,6.320693
stairdown,6.82E+14, ACC,-0.268151,1.072602,8.159439
stairdown,6.82E+14, ACC,-0.038307,0.766145,9.040505
stairdown,6.82E+14, ACC,-0.076614,1.225831,8.00621
stairdown,6.82E+14, ACC,-0.42138,1.838747,6.320693
stairdown,6.82E+14, ACC,-0.881066,2.030283,6.703765
stairdown,6.82E+14, ACC,-0.574608,1.80044,8.542512
stairdown,6.82E+14, ACC,-0.344765,1.723825,10.342952
stairdown,6.82E+14, ACC,-0.306458,1.762132,10.764331
stairdown,6.82E+14, ACC,-0.574608,1.953669,10.91756
stairdown,6.82E+14, ACC,-1.034295,1.570596,11.722012
stairdown,6.82E+14, ACC,-0.651223,0.881066,12.603078
stairdown,6.82E+14, ACC,0.651223,0.842759,11.568783
stairdown,6.82E+14, ACC,0.842759,1.838747,9.423578
stairdown,6.82E+14, ACC,0.191536,2.336741,8.619126
stairdown,6.82E+14, ACC,0,2.106898,9.615114
stairdown,6.82E+14, ACC,0.229843,1.532289,10.994174
stairdown,6.82E+14, ACC,0.306458,0.766145,12.066776
stairdown,6.82E+14, ACC,0.459687,0.229843,12.373235
stairdown,6.82E+14, ACC,0.536301,0.804452,11.032481
stairdown,6.82E+14, ACC,-0.038307,1.264138,9.423578
stairdown,6.82E+14, ACC,-0.536301,1.37906,8.619126
stairdown,6.82E+14, ACC,-0.497994,1.532289,8.734048
stairdown,6.82E+14, ACC,-0.229843,1.493982,8.312668
stairdown,6.82E+14, ACC,0,1.532289,7.125144
stairdown,6.82E+14, ACC,-0.114922,1.37906,6.014235
stairdown,6.82E+14, ACC,-0.191536,1.417367,6.512228
stairdown,6.82E+14, ACC,-0.114922,1.340753,7.929596
stairdown,6.82E+14, ACC,0.306458,1.225831,8.197746
stairdown,6.82E+14, ACC,0,1.187524,7.814674
stairdown,6.82E+14, ACC,-0.268151,0.995988,8.465898
stairdown,6.82E+14, ACC,-0.114922,0.995988,9.270349
stairdown,6.82E+14, ACC,0.038307,0.919373,9.270349
stairdown,6.82E+14, ACC,0,1.455675,9.193734
stairdown,6.82E+14, ACC,-0.153229,1.915361,9.998186
stairdown,6.82E+14, ACC,-0.42138,1.991976,11.147403
stairdown,6.82E+14, ACC,-0.497994,1.570596,12.679692
stairdown,6.82E+14, ACC,-0.229843,0.919373,13.177686
stairdown,6.82E+14, ACC,-0.268151,1.302446,12.181698
stairdown,6.82E+14, ACC,-0.842759,2.030283,10.840945
stairdown,6.82E+14, ACC,-1.302446,2.06859,10.994174
stairdown,6.82E+14, ACC,-0.957681,1.340753,11.798626
stairdown,6.82E+14, ACC,-0.459687,0.804452,11.453861
stairdown,6.82E+14, ACC,-0.42138,0.957681,10.0748
stairdown,6.82E+14, ACC,-0.727837,1.570596,9.040505
stairdown,6.82E+14, ACC,-1.149217,1.838747,8.772355
stairdown,6.82E+14, ACC,-0.919373,1.608904,8.695741
stairdown,6.82E+14, ACC,-0.727837,1.417367,8.00621
stairdown,6.82E+14, ACC,-0.842759,1.340753,7.163452
stairdown,6.82E+14, ACC,-0.957681,1.723825,6.397307
stairdown,6.82E+14, ACC,-0.957681,2.145205,5.822699
stairdown,6.82E+14, ACC,-0.919373,2.030283,5.899313
stairdown,6.82E+14, ACC,-0.727837,1.493982,6.780379
stairdown,6.82E+14, ACC,-0.306458,0.881066,8.00621
stairdown,6.82E+14, ACC,-0.076614,0.842759,8.350976
stairdown,6.82E+14, ACC,-0.42138,1.340753,7.469909
stairdown,6.82E+14, ACC,-0.727837,1.455675,7.73806
stairdown,6.82E+14, ACC,-0.612916,1.264138,8.695741
stairdown,6.82E+14, ACC,-0.229843,0.842759,9.232041
stairdown,6.82E+14, ACC,0.153229,0.804452,9.270349
stairdown,6.82E+14, ACC,-0.076614,1.570596,9.308656
stairdown,6.82E+14, ACC,-0.153229,2.221819,9.959879
stairdown,6.82E+14, ACC,-0.459687,2.413355,11.032481
stairdown,6.82E+14, ACC,-0.612916,1.953669,12.066776
stairdown,6.82E+14, ACC,-0.076614,0.995988,12.143391
stairdown,6.82E+14, ACC,0.114922,0.766145,11.109096
stairdown,6.82E+14, ACC,-0.114922,1.991976,9.998186
stairdown,6.82E+14, ACC,-0.804452,2.796427,9.883265
stairdown,6.82E+14, ACC,-0.68953,2.48997,10.91756
